,T,year,month
726,10.126222566346195,2010.0,7.0
727,10.098248163924767,2010.0,8.0
728,10.112086313041964,2010.0,9.0
729,10.12157331327697,2010.0,10.0
730,10.13684895002005,2010.0,11.0
731,10.145182495684153,2010.0,12.0
732,10.133722859913401,2011.0,1.0
733,10.15582786684802,2011.0,2.0
734,10.157130918784828,2011.0,3.0
735,10.15946315075144,2011.0,4.0
736,10.153857606211044,2011.0,5.0
737,10.126236247540826,2011.0,6.0
738,10.125058172073558,2011.0,7.0
739,10.11935368794691,2011.0,8.0
740,10.123244758532492,2011.0,9.0
741,10.135400120120456,2011.0,10.0
742,10.12052819934232,2011.0,11.0
743,10.149137734122542,2011.0,12.0
744,10.158507461867599,2012.0,1.0
745,10.162267990879787,2012.0,2.0
746,10.169207293324984,2012.0,3.0
747,10.169931409949193,2012.0,4.0
748,10.158456616192609,2012.0,5.0
749,10.139707505304514,2012.0,6.0
750,10.114728893472655,2012.0,7.0
751,10.102171741065412,2012.0,8.0
752,10.109841435532159,2012.0,9.0
753,10.124601775179958,2012.0,10.0
754,10.127304905790163,2012.0,11.0
755,10.140507305656508,2012.0,12.0
756,10.172354417971503,2013.0,1.0
757,10.180041566722373,2013.0,2.0
758,10.182045947300898,2013.0,3.0
759,10.182684881817508,2013.0,4.0
760,10.159852098781968,2013.0,5.0
761,10.142284745876193,2013.0,6.0
762,10.132589198324508,2013.0,7.0
763,10.117011302573601,2013.0,8.0
764,10.141827892886745,2013.0,9.0
765,10.141416888927937,2013.0,10.0
766,10.147446258446767,2013.0,11.0
767,10.159400470425096,2013.0,12.0
768,10.160211564877043,2014.0,1.0
769,10.179482833390946,2014.0,2.0
770,10.175256260950144,2014.0,3.0
771,10.176956910850675,2014.0,4.0
772,10.174342609367391,2014.0,5.0
773,10.175677050566268,2014.0,6.0
774,10.149378944978508,2014.0,7.0
775,10.138757301965748,2014.0,8.0
776,10.13199015812691,2014.0,9.0
777,10.139041434164634,2014.0,10.0
778,10.141224171470926,2014.0,11.0
779,10.16629700575567,2014.0,12.0
780,10.174492195999433,2015.0,1.0
781,10.194528526151169,2015.0,2.0
782,10.209792314572052,2015.0,3.0
783,10.217915470322454,2015.0,4.0
784,10.200314020901468,2015.0,5.0
785,10.167916613105088,2015.0,6.0
786,10.158715464220286,2015.0,7.0
787,10.155782706133634,2015.0,8.0
788,10.147527008087517,2015.0,9.0
789,10.152934371598846,2015.0,10.0
790,10.163447098276418,2015.0,11.0
791,10.180175954904144,2015.0,12.0
792,10.17914274082127,2016.0,1.0
793,10.189833676119262,2016.0,2.0
794,10.196547969808275,2016.0,3.0
795,10.194231613753866,2016.0,4.0
796,10.19028790262633,2016.0,5.0
797,10.1782379206548,2016.0,6.0
798,10.153519709051707,2016.0,7.0
799,10.135076711454474,2016.0,8.0
800,10.152360232080335,2016.0,9.0
801,10.153487826456484,2016.0,10.0
802,10.168660482480833,2016.0,11.0
803,10.166050837598348,2016.0,12.0
804,10.192579078392008,2017.0,1.0
805,10.192800520705674,2017.0,2.0
806,10.211771241033883,2017.0,3.0
807,10.233045505177726,2017.0,4.0
808,10.220840450424973,2017.0,5.0
809,10.19439433152916,2017.0,6.0
810,10.184244519322025,2017.0,7.0
811,10.164479891807416,2017.0,8.0
812,10.163841750895605,2017.0,9.0
813,10.186047428634907,2017.0,10.0
814,10.179229768890048,2017.0,11.0
815,10.184490214863272,2017.0,12.0
816,10.194857402074625,2018.0,1.0
817,10.210376435043159,2018.0,2.0
818,10.220478476189243,2018.0,3.0
819,10.222896141680653,2018.0,4.0
820,10.201230318792108,2018.0,5.0
821,10.193773673457489,2018.0,6.0
822,10.169594803574798,2018.0,7.0
823,10.161124379942772,2018.0,8.0
824,10.16628373110209,2018.0,9.0
825,10.182566304129754,2018.0,10.0
826,10.193134596652056,2018.0,11.0
827,10.207545133497739,2018.0,12.0
828,10.209317467510155,2019.0,1.0
829,10.219627948263403,2019.0,2.0
830,10.223737817238984,2019.0,3.0
831,10.234875220519365,2019.0,4.0
832,10.227301314271969,2019.0,5.0
833,10.203082561987294,2019.0,6.0
834,10.193094570883169,2019.0,7.0
835,10.184657499516934,2019.0,8.0
836,10.18066759492844,2019.0,9.0
837,10.187200820941463,2019.0,10.0
838,10.190902535798612,2019.0,11.0
839,10.212264197919723,2019.0,12.0
840,10.227622673011021,2020.0,1.0
841,10.230532465068611,2020.0,2.0
842,10.247342799660073,2020.0,3.0
843,10.248993657263789,2020.0,4.0
844,10.23498577391445,2020.0,5.0
845,10.214857578346619,2020.0,6.0
846,10.197170525499425,2020.0,7.0
847,10.174179096607688,2020.0,8.0
848,10.185757323521456,2020.0,9.0
849,10.209030677624574,2020.0,10.0
850,10.205981736256653,2020.0,11.0
851,10.215966095792545,2020.0,12.0
852,10.235992817596896,2021.0,1.0
853,10.248565645363286,2021.0,2.0
854,10.247590770533362,2021.0,3.0
855,10.254488183589936,2021.0,4.0
856,10.244692048323005,2021.0,5.0
857,10.23791351934546,2021.0,6.0
858,10.223313223515095,2021.0,7.0
859,10.1972783366944,2021.0,8.0
860,10.19782403449592,2021.0,9.0
861,10.208454296669556,2021.0,10.0
862,10.216055791380322,2021.0,11.0
863,10.223555764096687,2021.0,12.0
864,10.238776064862353,2022.0,1.0
865,10.243009468193282,2022.0,2.0
866,10.253633769804374,2022.0,3.0
867,10.252710567381385,2022.0,4.0
868,10.251751331398502,2022.0,5.0
869,10.24411716658625,2022.0,6.0
870,10.222278045736108,2022.0,7.0
871,10.232382205354439,2022.0,8.0
872,10.229117576977329,2022.0,9.0
873,10.226477506133145,2022.0,10.0
874,10.23703513022993,2022.0,11.0
875,10.23947688195647,2022.0,12.0
876,10.238958519584841,2023.0,1.0
877,10.257238915612396,2023.0,2.0
878,10.271342310144044,2023.0,3.0
879,10.28836409401521,2023.0,4.0
880,10.271064589094392,2023.0,5.0
881,10.261832746100637,2023.0,6.0
882,10.246208065474802,2023.0,7.0
883,10.231540556908774,2023.0,8.0
